month,product,region,gross_sales,discounts,net_sales,cogs,marketing_expense,admin_expense,depreciation,ebitda,operating_cash_flow,capex,financing_cash_flow,cash,accounts_receivable,inventory,accounts_payable,debt,gross_profit,gross_margin_%,operating_expenses,ebit,ebitda_margin_%,net_sales_mom_growth_%,ebitda_mom_growth_%,free_cash_flow,capex_to_sales_%,working_capital,net_debt,budget_net_sales,net_sales_variance,net_sales_variance_pct
2022-08-01,Beverages,South,1853060.0,107306.48135958237,1745760.0,1065600.0,88485.85416552474,59724.3,27459.6,531946.0,394014.1348242376,-447409.0,262345.0,8858730.0,2717080.0,4867600.0,2255180.0,4489780.0,680160.0,38.96068188067088,148210.15416552476,504486.4,30.470740537072675,-14.454141410181654,1.1021634638228583,841423.1348242376,-25.628322335257998,5329500.0,-4368950.0,0.0,1745760.0,0.0
2022-08-01,Beverages,North,2305970.0,265241.3350795991,2040730.0,1268400.0,135001.75851159648,111182.0,39733.6,526147.0,342439.9752971487,-523829.0,256707.0,5187670.0,3007740.0,4737240.0,1679610.0,5460700.0,772330.0,37.84577087610806,246183.75851159648,486413.4,25.782293591018902,88.33045709170442,43.50703015260409,866268.9752971487,-25.66870678629706,6065370.0,273030.0,0.0,2040730.0,0.0
2022-08-01,Beverages,West,1148330.0,64738.62066890703,1083590.0,615094.0,58168.4857548392,43690.0,18171.7,366635.0,203430.75966465517,-718034.0,-159920.0,7178580.0,3991320.0,3419920.0,2997030.0,4260730.0,468496.0,43.23554111795052,101858.4857548392,348463.3,33.83521442612058,-41.47691676208171,-29.41997458899627,921464.7596646552,-66.26436198193043,4414210.0,-2917850.0,0.0,1083590.0,0.0
2022-08-01,Snacks,East,1976540.0,124972.17420194576,1851560.0,1099220.0,159827.66717373856,73059.4,21864.0,519460.0,355430.3887430307,-662897.0,255675.0,5764200.0,2510690.0,4788150.0,2539590.0,4058890.0,752340.0,40.63276372356283,232887.06717373856,497596.0,28.055261509213853,2.428554042242448,-6.687073143567468,1018327.3887430307,-35.80208040787228,4759250.0,-1705310.0,0.0,1851560.0,0.0
2022-08-01,Snacks,South,1958670.0,151013.60887673686,1807660.0,1028070.0,128649.7327431573,94250.2,35974.6,556686.0,305046.3093037764,-776046.0,-247515.0,7473800.0,3428390.0,3237130.0,2258250.0,5616990.0,779590.0,43.127026100040936,222899.93274315732,520711.4,30.795946140313994,69.6950921857985,60.10157948623558,1081092.3093037764,-42.930971532257175,4407270.0,-1856810.0,0.0,1807660.0,0.0
2022-08-01,Snacks,North,1176620.0,111381.83006110632,1065240.0,597123.0,64961.10693345264,55443.5,18248.8,347708.0,228381.7721252389,-592663.0,72102.0,7176540.0,3975460.0,4510690.0,2766140.0,5571800.0,468117.0,43.944744846231835,120404.60693345264,329459.2,32.64128271563216,3.3110270584812307,22.53465039487177,821044.7721252389,-55.63657016259247,5720010.0,-1604740.0,0.0,1065240.0,0.0
2022-08-01,Snacks,West,1021240.0,112014.6092011548,909222.0,587161.0,56944.29598579995,29170.6,15724.6,235946.0,143250.04971293642,-684456.0,11256.0,8746670.0,2481850.0,3110430.0,1895440.0,4424240.0,322061.0,35.42160220496204,86114.89598579996,220221.4,25.950317964149573,-59.365651130467434,-62.871799713606826,827706.0497129364,-75.27930472425876,3696840.0,-4322430.0,0.0,909222.0,0.0
2022-08-01,Home Care,South,2021660.0,108696.72615378493,1912970.0,1229100.0,175719.98776537797,103385.0,31118.0,404760.0,193569.630125665,-587763.0,265207.0,8239930.0,2274710.0,4930940.0,2979240.0,5238040.0,683870.0,35.74912309131874,279104.98776537797,373642.0,21.158721778177387,-5.095550881092237,-26.21381877577211,781332.630125665,-30.725155125276405,4226410.0,-3001890.0,0.0,1912970.0,0.0
2022-08-01,Dairy,East,1782950.0,192153.3871111457,1590800.0,944018.0,92014.92692467374,70505.5,21157.8,484261.0,397431.5859339027,-457001.0,-97479.0,9807660.0,2461430.0,3523890.0,2723290.0,5713610.0,646782.0,40.65765652501886,162520.42692467372,463103.2,30.4413502640181,-1.8394308316004415,15.50319370703761,854432.5859339028,-28.72774704551169,3262030.0,-4094050.0,0.0,1590800.0,0.0
2022-08-01,Dairy,South,1969100.0,126524.81120297073,1842570.0,1030670.0,182002.3615002485,75582.9,29044.2,554311.0,391353.61721346166,-848070.0,-183801.0,9988380.0,3196700.0,3370700.0,2824340.0,4835980.0,811900.0,44.0634548483911,257585.26150024848,525266.8,30.08357891423392,65.63469162104583,81.60079413961657,1239423.6172134615,-46.02647389244371,3743060.0,-5152400.0,0.0,1842570.0,0.0
2022-08-01,Home Care,West,1947680.0,119001.57784382808,1828680.0,1177290.0,154427.77281377593,61126.8,24023.4,435836.0,349230.595476336,-817566.0,-61230.0,5894600.0,3712710.0,4249390.0,2390590.0,4750850.0,651390.0,35.620775641446286,215554.5728137759,411812.6,23.833366143885208,-0.7538383887721989,-21.373380647326133,1166796.595476336,-44.70798608832601,5571510.0,-1143750.0,0.0,1828680.0,0.0
2022-08-01,Home Care,East,2196650.0,180966.86948216605,2015680.0,1197400.0,151714.63950924852,118014.0,20533.8,548558.0,355256.3132170442,-414467.0,389453.0,6806610.0,3158880.0,4163300.0,2789450.0,5207350.0,818280.0,40.59572948086998,269728.63950924855,528024.2,27.21453802190824,10.225955333902048,25.86339815894052,769723.3132170442,-20.562142800444516,4532730.0,-1599260.0,0.0,2015680.0,0.0
2022-08-01,Dairy,North,2419770.0,182201.1659326217,2237570.0,1359580.0,122078.16922323652,120420.0,31931.6,635490.0,444967.60116215504,-598286.0,15770.0,7403970.0,2028280.0,3378650.0,2411760.0,4796240.0,877990.0,39.238548961596734,242498.1692232365,603558.4,28.40089918974602,40.65690218757858,31.22882082182956,1043253.601162155,-26.738202603717426,2995170.0,-2607730.0,0.0,2237570.0,0.0
2022-08-01,Home Care,North,1550420.0,122278.00676161853,1428140.0,847005.0,79910.71694521741,53896.8,21008.4,447329.0,314411.7916674866,-584056.0,333738.0,9473570.0,3009780.0,3101170.0,2839660.0,4699150.0,581135.0,40.69173890514936,133807.51694521742,426320.6,31.32248939179632,-25.34435981745663,10.517096551042604,898467.7916674865,-40.896270673743466,3271290.0,-4774420.0,0.0,1428140.0,0.0
2022-08-01,Dairy,West,1783050.0,162437.19134704428,1620610.0,1007830.0,114776.25947942866,78744.0,29817.1,419262.0,151561.06905026076,-566790.0,-292859.0,8758850.0,2427550.0,4757820.0,1600400.0,5383310.0,612780.0,37.811688191483455,193520.25947942864,389444.9,25.87062896069998,13.476970044953585,-6.2743528812127085,718351.0690502608,-34.97386786456951,5584970.0,-3375540.0,0.0,1620610.0,0.0
2022-09-01,Dairy,North,1426600.0,155329.2031796664,1271270.0,746523.0,94232.96716846804,60334.9,14260.4,370182.0,252239.37434892904,-817530.0,384548.0,9206580.0,3338130.0,3861230.0,2848020.0,4424840.0,524747.0,41.27738403328954,154567.86716846804,355921.6,29.119069906471477,5.575809920855712,-1.6900989520536647,1069769.3743489292,-64.30813281206981,4351340.0,-4781740.0,0.0,1271270.0,0.0
2022-09-01,Beverages,East,1272950.0,68821.67868498091,1204130.0,679206.0,98557.70573927987,49820.5,15461.5,376546.0,279595.1140341419,-489841.0,-10646.0,7109860.0,2381080.0,4294750.0,2143340.0,5589410.0,524924.0,43.59363191681961,148378.20573927986,361084.5,31.271208258244542,-55.69174498274225,-54.53479625262767,769436.1140341419,-40.68007607152052,4532490.0,-1520450.0,0.0,1204130.0,0.0
2022-09-01,Snacks,North,2976410.0,258782.21624272736,2717620.0,1556720.0,233783.8625305725,98915.2,37298.2,828207.0,748334.1719652178,-661096.0,42031.0,6204710.0,2405430.0,3161470.0,2384740.0,5962270.0,1160900.0,42.717524893104994,332699.0625305725,790908.8,30.475452785893538,45.659875759086255,39.80253607286821,1409430.1719652177,-24.326285499812336,3182160.0,-242440.0,0.0,2717620.0,0.0
2022-09-01,Snacks,South,2018300.0,152573.53679776928,1865730.0,1089330.0,115285.32412043824,68700.7,20352.2,592412.0,384224.6812812821,-405436.0,-260951.0,8096290.0,2316010.0,4577120.0,1996140.0,5253380.0,776400.0,41.613738322265284,183986.02412043823,572059.8,31.752289988369164,-28.520199988506413,-19.69940751725194,789660.6812812821,-21.730689864021052,4896990.0,-2842910.0,0.0,1865730.0,0.0
2022-09-01,Snacks,East,2841830.0,231685.9606072277,2610150.0,1627700.0,145077.70374595156,99625.7,44830.1,737743.0,518642.1086335292,-667062.0,-181313.0,6208720.0,2675760.0,4157990.0,1858050.0,5107510.0,982450.0,37.639599256747694,244703.40374595154,692912.9,28.264390935386857,3.6004032642174444,-4.252140800980131,1185704.1086335292,-25.556462272283202,4975700.0,-1101210.0,0.0,2610150.0,0.0
2022-09-01,Beverages,North,1075870.0,0.0,998474.0,582395.0,72276.28705416044,59388.9,18317.7,284413.0,157470.04330223624,-806542.0,-262740.0,5557120.0,3353540.0,4128470.0,2055220.0,4562270.0,416079.0,41.67149069480027,131665.18705416043,266095.3,28.484767755595037,-58.38235048933793,-54.46317353477068,964012.0433022362,-80.77746641374738,5426790.0,-994850.0,0.0,998474.0,0.0
2022-09-01,Dairy,East,2541330.0,268067.5129859664,2273260.0,1473660.0,173355.31493042168,126205.0,28963.3,500035.0,330944.7091300256,-626186.0,-12911.0,7944610.0,3317500.0,4252300.0,2201140.0,4710780.0,799600.0,35.174155178026275,299560.31493042165,471071.7,21.996384047579248,3.267100947604651,-6.271146092436419,957130.7091300256,-27.545727281525213,5368660.0,-3233830.0,0.0,2273260.0,0.0
2022-09-01,Snacks,West,2827480.0,308033.24351666274,2519440.0,1528820.0,129988.97581839048,90130.4,48872.4,770506.0,596611.4914320322,-818778.0,-193716.0,7240870.0,2183670.0,4742480.0,2055740.0,4015710.0,990620.0,39.31905502810149,220119.37581839046,721633.6,30.582431016416344,152.32905413661246,170.91096398547182,1415389.491432032,-32.498412345600606,4870410.0,-3225160.0,0.0,2519440.0,0.0
2022-09-01,Dairy,South,2004060.0,200975.48854658136,1803080.0,1037700.0,153715.93240820052,69869.2,26676.0,541792.0,449975.3886994347,-796058.0,381180.0,9195110.0,2260710.0,3189410.0,1904530.0,5164380.0,765380.0,42.44847705038046,223585.13240820053,515116.0,30.0481398495907,4.702398234713434,22.036769243937492,1246033.3886994347,-44.149899061605694,3545590.0,-4030730.0,0.0,1803080.0,0.0
2022-09-01,Dairy,West,1853970.0,131871.50770197235,1722100.0,1050600.0,151049.6678284679,76490.8,27286.4,443958.0,0.0,-722058.0,-184563.0,6490390.0,2989960.0,3109720.0,2875500.0,4079080.0,671500.0,38.99308983218164,227540.4678284679,416671.6,25.78003600255502,52.21368782979927,38.599574796217496,722058.0,-41.928923988154,3224180.0,-2411310.0,0.0,1722100.0,0.0
2022-09-01,Home Care,North,1251510.0,120134.29709168102,1131370.0,643530.0,106187.92119700402,61339.4,18809.1,320317.0,114917.89956696116,-439604.0,33674.0,8231230.0,3640530.0,4847990.0,2621620.0,5919160.0,487840.0,43.119403908535666,167527.32119700403,301507.9,28.312311622192567,6.789435928415011,12.743610771846225,554521.8995669612,-38.85590036857969,5866900.0,-2312070.0,0.0,1131370.0,0.0
2022-09-01,Home Care,South,1189690.0,130253.32567016016,1059440.0,631269.0,87758.5061114586,56301.6,17259.3,284111.0,151391.56945011223,-507178.0,155068.0,6478890.0,2908040.0,4848320.0,2366310.0,4730200.0,428171.0,40.414841803216795,144060.1061114586,266851.7,26.817092048629465,12.834702443523538,23.97823373857795,658569.5694501123,-47.87227214377407,5390050.0,-1748690.0,0.0,1059440.0,0.0
2022-09-01,Home Care,East,1039840.0,100911.17010246296,938931.0,605418.0,66664.32156883391,37686.0,11921.6,229162.0,72353.05433662792,-570045.0,77735.0,5040550.0,2951020.0,4338140.0,1501210.0,5053680.0,333513.0,35.52050150650048,104350.32156883391,217240.4,24.40669229155284,-26.078320224851794,-46.45347315687154,642398.054336628,-60.71212900628481,5787950.0,13130.0,0.0,938931.0,0.0
2022-09-01,Home Care,West,1397150.0,126980.1776538216,1270170.0,709872.0,85626.59108383502,46699.3,22970.3,427968.0,273052.2611610151,-712007.0,325037.0,6218060.0,2233080.0,4364230.0,2152170.0,4386890.0,560298.0,44.112047993575665,132325.89108383504,404997.7,33.693757528519804,-27.242576299147647,-19.546720907761316,985059.2611610151,-56.056039742711604,4445140.0,-1831170.0,0.0,1270170.0,0.0
2022-09-01,Beverages,West,2374950.0,173610.6445470997,2201340.0,1387180.0,174966.07497526513,105701.0,29120.1,533491.0,302067.04902836785,-773627.0,-161142.0,7684850.0,3979230.0,3845010.0,1872650.0,5939440.0,814160.0,36.98474565491928,280667.07497526513,504370.9,24.234829694640535,22.08776094238747,-1.5321377945779924,1075694.0490283677,-35.14345807553581,5951590.0,-1745410.0,0.0,2201340.0,0.0
2022-09-01,Beverages,South,2622000.0,222833.42624349223,2399160.0,1482870.0,167522.70386726395,124189.0,34249.9,624578.0,434441.1711822772,-717622.0,-293152.0,7233220.0,2256810.0,3630590.0,1965880.0,4279000.0,916290.0,38.19211724103436,291711.703867264,590328.1,26.03319495156638,5.5383018220529046,24.906856520043608,1152063.1711822771,-29.91138565164474,3921520.0,-2954220.0,0.0,2399160.0,0.0
2022-10-01,Beverages,West,2970040.0,205968.1213804417,2764080.0,1794070.0,250117.7970904808,83388.7,48410.6,636499.0,409006.7449317407,-469743.0,226025.0,5340380.0,3279010.0,4882490.0,1672840.0,5346660.0,970010.0,35.09341263639258,333506.4970904808,588088.4,23.027517293276606,16.208125924929373,1.1274175687119303,878749.7449317407,-16.99455153251715,6488660.0,6280.0,0.0,2764080.0,0.0
2022-10-01,Beverages,East,1254880.0,0.0,1185840.0,745269.0,116970.73693572,53530.2,12337.9,270069.0,17690.880643677665,-521126.0,370333.0,7291870.0,3451330.0,4151880.0,2889260.0,5044010.0,440571.0,37.15265128516494,170500.93693571998,257731.1,22.77448896984416,-38.284429548364265,-45.83877314048841,538816.8806436777,-43.945726236254465,4713950.0,-2247860.0,0.0,1185840.0,0.0
2022-10-01,Snacks,North,2095920.0,174453.96181930025,1921460.0,1172470.0,0.0,75437.9,37673.4,498639.0,0.0,-582614.0,380338.0,7697610.0,3795020.0,3693260.0,2350390.0,5671890.0,748990.0,38.980254598066054,75437.9,460965.6,25.951047640856434,31.275961958898122,-0.5556164929949592,582614.0,-30.32142225182934,5137890.0,-2025720.0,0.0,1921460.0,0.0
2022-10-01,Snacks,South,1623290.0,159614.53072574138,1463680.0,809461.0,75686.37562777473,77103.3,17634.4,501425.0,241760.15773788403,-409991.0,-91470.0,7446100.0,2217580.0,3739650.0,2379700.0,4593360.0,654219.0,44.696859969392214,152789.67562777473,483790.6,34.25782958023611,-17.560519527333764,11.979463266805567,651751.157737884,-28.01097234368168,3577530.0,-2852740.0,0.0,1463680.0,0.0
2022-10-01,Snacks,East,1952260.0,176795.30739263757,1775460.0,1127270.0,138402.43518542105,62006.4,27814.3,447783.0,247694.46219577367,-492645.0,136489.0,9924360.0,2156630.0,4356330.0,2790570.0,4638990.0,648190.0,36.508285176799255,200408.83518542105,419968.7,25.22067520529891,-27.465039036168204,-38.999460537500816,740339.4621957736,-27.747456997059917,3722390.0,-5285370.0,0.0,1775460.0,0.0
2022-10-01,Snacks,West,2683540.0,235805.7687538816,2447730.0,1391040.0,206223.1727069981,116412.0,35410.4,734064.0,516230.9171557226,-664521.0,384999.0,5641030.0,3910210.0,4090630.0,1757990.0,5435620.0,1056690.0,43.17020259587455,322635.17270699807,698653.6,29.989582184309544,15.847488510996776,9.48858076987329,1180751.9171557226,-27.148460001715875,6242850.0,-205410.0,0.0,2447730.0,0.0
2022-10-01,Beverages,North,2301830.0,188933.4269512023,2112890.0,1198670.0,141218.56103685097,102554.0,31668.4,670448.0,601433.1230836011,-678749.0,182389.0,9254530.0,3268260.0,3918520.0,1890440.0,5025340.0,914220.0,43.268698323149806,243772.56103685097,638779.6,31.731325341120453,42.68860120072664,32.567984671935534,1280182.1230836012,-32.124199556058294,5296340.0,-4229190.0,0.0,2112890.0,0.0
2022-10-01,Beverages,South,1589860.0,109093.2525809288,1480770.0,852228.0,77117.71184229988,45680.3,23408.2,505739.0,0.0,-552208.0,334073.0,9524540.0,3627220.0,4618680.0,2961500.0,4983460.0,628542.0,42.4469701574181,122798.01184229988,482330.8,34.1537848551767,-46.42810627767647,-20.54363007640232,552208.0,-37.29194945872755,5284400.0,-4541080.0,0.0,1480770.0,0.0
2022-10-01,Dairy,South,2675250.0,296685.06824095035,2378560.0,1460720.0,192797.5621230251,95636.2,42759.8,629403.0,410124.0094021326,-475601.0,-188446.0,5460370.0,3742360.0,3528520.0,2313530.0,5550400.0,917840.0,38.58805327593166,288433.7621230251,586643.2,26.46151452979954,154.48480030642258,133.59671912114015,885725.0094021326,-19.995333310910805,4957350.0,90030.0,0.0,2378560.0,0.0
2022-10-01,Dairy,West,2296860.0,153741.53020825327,2143120.0,1219850.0,205093.20574089003,127632.0,33509.7,590546.0,330460.0024558753,-821938.0,1026.0,9335410.0,3187530.0,3474830.0,1871690.0,5378460.0,923270.0,43.08064877375042,332725.20574089,557036.3,27.555433200194106,-0.47461153371042286,-20.042947335356132,1152398.0024558753,-38.352402105341746,4790670.0,-3956950.0,0.0,2143120.0,0.0
2022-10-01,Home Care,North,2424670.0,271332.13591581525,2153340.0,1206680.0,117480.65092899132,90595.4,37105.6,738579.0,636334.3886682824,-674074.0,-111874.0,9351800.0,3639910.0,4749270.0,1545310.0,4862980.0,946660.0,43.962402593180826,208076.05092899132,701473.4,34.29922817576416,-17.11036861392542,8.89223402028112,1310408.3886682824,-31.30364921470831,6843870.0,-4488820.0,0.0,2153340.0,0.0
2022-10-01,Home Care,South,2797860.0,200023.4150724701,2597840.0,1648660.0,167831.9685291303,103080.0,42192.2,678266.0,475928.204601391,-854687.0,30488.0,8650790.0,3136120.0,3149100.0,2722270.0,4331310.0,949180.0,36.537277122532565,270911.96852913033,636073.8,26.108844270624825,67.73893616746516,38.96074361963453,1330615.204601391,-32.899909155298246,3562950.0,-4319480.0,0.0,2597840.0,0.0
2022-10-01,Home Care,East,1755680.0,206941.3201313324,1548740.0,921509.0,87426.44332013244,51702.1,28240.0,488099.0,244856.42669237213,-756786.0,-220370.0,7517620.0,3423560.0,4238150.0,1790440.0,4468260.0,627231.0,40.49943825303149,139128.54332013245,459859.0,31.515877422937354,-39.51604714556858,-36.25620331191558,1001642.4266923722,-48.86462543745238,5871270.0,-3049360.0,0.0,1548740.0,0.0
2022-10-01,Home Care,West,2862980.0,302401.62883394846,2560580.0,1436290.0,232937.67345704345,125637.0,27367.0,765720.0,641897.2426073187,-885412.0,-150491.0,9980790.0,3888890.0,4294660.0,2287030.0,4819860.0,1124290.0,43.90763030250959,358574.6734570435,738353.0,29.904162338220246,15.561111662710193,13.833780559416642,1527309.2426073188,-34.578572042271674,5896520.0,-5160930.0,0.0,2560580.0,0.0
2022-10-01,Dairy,North,2346720.0,130939.2862568293,2215780.0,1259300.0,204650.7869754265,79162.3,31517.6,672665.0,0.0,-444006.0,68171.0,6168690.0,3247100.0,3162250.0,2591700.0,4026830.0,956480.0,43.166740380362675,283813.08697542653,641147.4,30.357932646742906,74.29656957216014,81.71196870728453,444006.0,-20.03836120914531,3817650.0,-2141860.0,0.0,2215780.0,0.0
2022-10-01,Dairy,East,1038380.0,103724.37785441118,934657.0,536407.0,74847.57189308615,53962.2,13811.3,269440.0,103974.90013489925,-576195.0,155688.0,6624650.0,3629700.0,3230510.0,2415830.0,4314860.0,398250.0,42.60921386134165,128809.77189308614,255628.7,28.827687590206892,-56.38802306917019,-54.37442637830077,680169.9001348992,-61.64774885332266,4444380.0,-2309790.0,0.0,934657.0,0.0
2022-11-01,Beverages,East,2043020.0,110566.61263838215,1932450.0,1164110.0,187164.46598909728,102367.0,30456.7,478807.0,336611.5492646929,-746816.0,-206446.0,7528850.0,3509180.0,4245410.0,1639090.0,4495100.0,768340.0,39.75989029470362,289531.46598909725,448350.3,24.777199927553106,-7.9246415757801,-29.48848976802818,1083427.549264693,-38.64607104970374,6115500.0,-3033750.0,0.0,1932450.0,0.0
2022-11-01,Snacks,North,2224770.0,125995.29121478616,2098770.0,1211810.0,118215.19679746096,89700.2,24446.0,679048.0,459024.1963775619,-642989.0,155209.0,8952270.0,2518220.0,3966770.0,1889860.0,4469620.0,886960.0,42.260943314417496,207915.39679746097,654602.0,32.35456958123091,82.36219240928682,174.53475914208897,1102013.196377562,-30.636468026510766,4595130.0,-4482650.0,0.0,2098770.0,0.0
2022-11-01,Snacks,South,1276890.0,126006.38041832436,1150880.0,739988.0,105213.029685916,58338.7,17267.9,247345.0,98568.21454797784,-405924.0,-120438.0,8163670.0,3975860.0,3085340.0,2884230.0,5967670.0,410892.0,35.7024190184902,163551.72968591598,230077.1,21.491814958987902,-43.64784801449346,-61.10530164246346,504492.21454797784,-35.270749339635756,4176970.0,-2196000.0,0.0,1150880.0,0.0
